"order_item_id","created_at","order_id","product_id","product_name","is_primary_item","price_usd","cogs_usd","profit"
19260,2014-06-30,16929,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19261,2014-06-30,16930,2,The Forever Love Bear,1,59.99,22.49,37.50
19262,2014-06-30,16930,4,The Hudson River Mini bear,0,29.99,9.49,20.50
19263,2014-06-30,16931,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19264,2014-06-30,16932,3,The Birthday Sugar Panda,1,45.99,14.49,31.50
19265,2014-06-30,16933,2,The Forever Love Bear,1,59.99,22.49,37.50
19266,2014-06-30,16934,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19267,2014-06-30,16935,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19269,2014-06-30,16937,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19270,2014-06-30,16937,4,The Hudson River Mini bear,0,29.99,9.49,20.50
19271,2014-06-30,16938,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19273,2014-06-30,16939,3,The Birthday Sugar Panda,0,45.99,14.49,31.50
19274,2014-06-30,16940,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19275,2014-06-30,16940,3,The Birthday Sugar Panda,0,45.99,14.49,31.50
19276,2014-06-30,16941,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19277,2014-06-30,16941,4,The Hudson River Mini bear,0,29.99,9.49,20.50
19278,2014-06-30,16942,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19279,2014-06-30,16943,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19280,2014-06-30,16943,4,The Hudson River Mini bear,0,29.99,9.49,20.50
19282,2014-06-30,16945,3,The Birthday Sugar Panda,1,45.99,14.49,31.50
19283,2014-06-30,16945,4,The Hudson River Mini bear,0,29.99,9.49,20.50
19284,2014-06-30,16946,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19285,2014-06-30,16946,3,The Birthday Sugar Panda,0,45.99,14.49,31.50
19286,2014-06-30,16947,3,The Birthday Sugar Panda,1,45.99,14.49,31.50
19287,2014-06-30,16947,4,The Hudson River Mini bear,0,29.99,9.49,20.50
19288,2014-06-30,16948,3,The Birthday Sugar Panda,1,45.99,14.49,31.50
19289,2014-06-30,16949,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19290,2014-06-30,16950,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19291,2014-07-01,16951,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19292,2014-07-01,16951,3,The Birthday Sugar Panda,0,45.99,14.49,31.50
19293,2014-07-01,16952,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19294,2014-07-01,16952,3,The Birthday Sugar Panda,0,45.99,14.49,31.50
19295,2014-07-01,16953,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19296,2014-07-01,16953,4,The Hudson River Mini bear,0,29.99,9.49,20.50
19297,2014-07-01,16954,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19298,2014-07-01,16955,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19299,2014-07-01,16956,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19300,2014-07-01,16957,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19301,2014-07-01,16957,2,The Forever Love Bear,0,59.99,22.49,37.50
19302,2014-07-01,16958,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19303,2014-07-01,16958,4,The Hudson River Mini bear,0,29.99,9.49,20.50
19304,2014-07-01,16959,2,The Forever Love Bear,1,59.99,22.49,37.50
19305,2014-07-01,16960,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19306,2014-07-01,16961,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19307,2014-07-01,16962,2,The Forever Love Bear,1,59.99,22.49,37.50
19308,2014-07-01,16963,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19309,2014-07-01,16964,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19310,2014-07-01,16965,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19311,2014-07-01,16965,3,The Birthday Sugar Panda,0,45.99,14.49,31.50
19312,2014-07-01,16966,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19313,2014-07-01,16967,3,The Birthday Sugar Panda,1,45.99,14.49,31.50
19314,2014-07-01,16968,3,The Birthday Sugar Panda,1,45.99,14.49,31.50
19315,2014-07-01,16969,2,The Forever Love Bear,1,59.99,22.49,37.50
19316,2014-07-01,16970,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19317,2014-07-01,16970,4,The Hudson River Mini bear,0,29.99,9.49,20.50
19319,2014-07-01,16971,2,The Forever Love Bear,0,59.99,22.49,37.50
19320,2014-07-01,16972,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19321,2014-07-01,16972,4,The Hudson River Mini bear,0,29.99,9.49,20.50
19322,2014-07-01,16973,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19323,2014-07-01,16973,2,The Forever Love Bear,0,59.99,22.49,37.50
19324,2014-07-01,16974,3,The Birthday Sugar Panda,1,45.99,14.49,31.50
19325,2014-07-01,16975,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19326,2014-07-01,16976,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19327,2014-07-01,16977,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19328,2014-07-01,16977,4,The Hudson River Mini bear,0,29.99,9.49,20.50
19329,2014-07-01,16978,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19330,2014-07-01,16979,3,The Birthday Sugar Panda,1,45.99,14.49,31.50
19331,2014-07-01,16980,2,The Forever Love Bear,1,59.99,22.49,37.50
19333,2014-07-01,16982,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19334,2014-07-01,16983,2,The Forever Love Bear,1,59.99,22.49,37.50
19337,2014-07-01,16986,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19338,2014-07-01,16987,2,The Forever Love Bear,1,59.99,22.49,37.50
19339,2014-07-01,16988,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19340,2014-07-01,16988,2,The Forever Love Bear,0,59.99,22.49,37.50
19341,2014-07-01,16989,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19343,2014-07-01,16991,2,The Forever Love Bear,1,59.99,22.49,37.50
19344,2014-07-01,16992,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19345,2014-07-01,16993,2,The Forever Love Bear,1,59.99,22.49,37.50
19346,2014-07-01,16994,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19348,2014-07-01,16995,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19349,2014-07-01,16996,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19350,2014-07-01,16996,2,The Forever Love Bear,0,59.99,22.49,37.50
19351,2014-07-01,16997,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19352,2014-07-01,16997,4,The Hudson River Mini bear,0,29.99,9.49,20.50
19353,2014-07-01,16998,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19354,2014-07-01,16999,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19355,2014-07-01,17000,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19356,2014-07-01,17000,4,The Hudson River Mini bear,0,29.99,9.49,20.50
19357,2014-07-01,17001,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19358,2014-07-02,17002,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19359,2014-07-02,17002,4,The Hudson River Mini bear,0,29.99,9.49,20.50
19360,2014-07-02,17003,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19361,2014-07-02,17003,2,The Forever Love Bear,0,59.99,22.49,37.50
19362,2014-07-02,17004,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19363,2014-07-02,17004,4,The Hudson River Mini bear,0,29.99,9.49,20.50
19364,2014-07-02,17005,2,The Forever Love Bear,1,59.99,22.49,37.50
19365,2014-07-02,17006,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19366,2014-07-02,17007,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19367,2014-07-02,17007,4,The Hudson River Mini bear,0,29.99,9.49,20.50
19368,2014-07-02,17008,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19369,2014-07-02,17009,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19370,2014-07-02,17009,4,The Hudson River Mini bear,0,29.99,9.49,20.50
19371,2014-07-02,17010,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19372,2014-07-02,17010,4,The Hudson River Mini bear,0,29.99,9.49,20.50
19373,2014-07-02,17011,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19374,2014-07-02,17011,3,The Birthday Sugar Panda,0,45.99,14.49,31.50
19375,2014-07-02,17012,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19376,2014-07-02,17013,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19377,2014-07-02,17014,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19378,2014-07-02,17015,3,The Birthday Sugar Panda,1,45.99,14.49,31.50
19379,2014-07-02,17015,2,The Forever Love Bear,0,59.99,22.49,37.50
19380,2014-07-02,17016,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19381,2014-07-02,17017,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19382,2014-07-02,17018,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19383,2014-07-02,17019,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19384,2014-07-02,17020,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19385,2014-07-02,17020,3,The Birthday Sugar Panda,0,45.99,14.49,31.50
19386,2014-07-02,17021,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19387,2014-07-02,17022,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19388,2014-07-02,17023,2,The Forever Love Bear,1,59.99,22.49,37.50
19389,2014-07-02,17024,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19390,2014-07-02,17025,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19391,2014-07-02,17025,3,The Birthday Sugar Panda,0,45.99,14.49,31.50
19392,2014-07-02,17026,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19393,2014-07-02,17027,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19394,2014-07-02,17028,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19395,2014-07-02,17028,3,The Birthday Sugar Panda,0,45.99,14.49,31.50
19396,2014-07-02,17029,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19397,2014-07-02,17030,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19398,2014-07-02,17030,2,The Forever Love Bear,0,59.99,22.49,37.50
19399,2014-07-02,17031,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19400,2014-07-02,17032,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19401,2014-07-02,17032,3,The Birthday Sugar Panda,0,45.99,14.49,31.50
19402,2014-07-02,17033,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19403,2014-07-02,17034,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19404,2014-07-02,17035,2,The Forever Love Bear,1,59.99,22.49,37.50
19405,2014-07-02,17036,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19406,2014-07-02,17037,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19407,2014-07-02,17037,2,The Forever Love Bear,0,59.99,22.49,37.50
19408,2014-07-02,17038,3,The Birthday Sugar Panda,1,45.99,14.49,31.50
19409,2014-07-03,17039,3,The Birthday Sugar Panda,1,45.99,14.49,31.50
19410,2014-07-03,17040,3,The Birthday Sugar Panda,1,45.99,14.49,31.50
19411,2014-07-03,17040,4,The Hudson River Mini bear,0,29.99,9.49,20.50
19412,2014-07-03,17041,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19413,2014-07-03,17042,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19414,2014-07-03,17042,2,The Forever Love Bear,0,59.99,22.49,37.50
19415,2014-07-03,17043,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19416,2014-07-03,17044,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19417,2014-07-03,17044,4,The Hudson River Mini bear,0,29.99,9.49,20.50
19418,2014-07-03,17045,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19419,2014-07-03,17045,2,The Forever Love Bear,0,59.99,22.49,37.50
19420,2014-07-03,17046,3,The Birthday Sugar Panda,1,45.99,14.49,31.50
19421,2014-07-03,17047,3,The Birthday Sugar Panda,1,45.99,14.49,31.50
19422,2014-07-03,17048,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19423,2014-07-03,17049,2,The Forever Love Bear,1,59.99,22.49,37.50
19424,2014-07-03,17050,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19425,2014-07-03,17051,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19426,2014-07-03,17052,3,The Birthday Sugar Panda,1,45.99,14.49,31.50
19427,2014-07-03,17052,4,The Hudson River Mini bear,0,29.99,9.49,20.50
19428,2014-07-03,17053,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19429,2014-07-03,17054,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19430,2014-07-03,17055,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19431,2014-07-03,17056,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19432,2014-07-03,17057,2,The Forever Love Bear,1,59.99,22.49,37.50
19434,2014-07-03,17059,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19435,2014-07-03,17060,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19436,2014-07-03,17060,4,The Hudson River Mini bear,0,29.99,9.49,20.50
19437,2014-07-03,17061,2,The Forever Love Bear,1,59.99,22.49,37.50
19438,2014-07-03,17061,4,The Hudson River Mini bear,0,29.99,9.49,20.50
19439,2014-07-03,17062,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19440,2014-07-03,17062,4,The Hudson River Mini bear,0,29.99,9.49,20.50
19441,2014-07-03,17063,3,The Birthday Sugar Panda,1,45.99,14.49,31.50
19442,2014-07-03,17063,4,The Hudson River Mini bear,0,29.99,9.49,20.50
19443,2014-07-03,17064,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19444,2014-07-03,17064,4,The Hudson River Mini bear,0,29.99,9.49,20.50
19445,2014-07-03,17065,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19446,2014-07-03,17066,3,The Birthday Sugar Panda,1,45.99,14.49,31.50
19447,2014-07-03,17067,3,The Birthday Sugar Panda,1,45.99,14.49,31.50
19448,2014-07-03,17068,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19449,2014-07-03,17069,3,The Birthday Sugar Panda,1,45.99,14.49,31.50
19450,2014-07-03,17070,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19452,2014-07-03,17071,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19453,2014-07-03,17072,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19454,2014-07-03,17073,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19455,2014-07-03,17073,3,The Birthday Sugar Panda,0,45.99,14.49,31.50
19456,2014-07-03,17074,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19457,2014-07-03,17075,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19458,2014-07-03,17076,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19459,2014-07-03,17077,2,The Forever Love Bear,1,59.99,22.49,37.50
19460,2014-07-03,17078,2,The Forever Love Bear,1,59.99,22.49,37.50
19461,2014-07-03,17079,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19462,2014-07-03,17080,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19463,2014-07-03,17081,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19464,2014-07-03,17081,3,The Birthday Sugar Panda,0,45.99,14.49,31.50
19465,2014-07-03,17082,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19466,2014-07-03,17082,4,The Hudson River Mini bear,0,29.99,9.49,20.50
19467,2014-07-03,17083,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19468,2014-07-03,17084,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19469,2014-07-03,17084,3,The Birthday Sugar Panda,0,45.99,14.49,31.50
19470,2014-07-03,17085,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19471,2014-07-03,17086,3,The Birthday Sugar Panda,1,45.99,14.49,31.50
19472,2014-07-03,17086,4,The Hudson River Mini bear,0,29.99,9.49,20.50
19473,2014-07-03,17087,3,The Birthday Sugar Panda,1,45.99,14.49,31.50
19474,2014-07-03,17087,2,The Forever Love Bear,0,59.99,22.49,37.50
19475,2014-07-03,17088,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19476,2014-07-03,17088,2,The Forever Love Bear,0,59.99,22.49,37.50
19477,2014-07-03,17089,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19478,2014-07-03,17090,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19479,2014-07-03,17091,3,The Birthday Sugar Panda,1,45.99,14.49,31.50
19480,2014-07-03,17091,1,The Original Mr. Fuzzy,0,49.99,19.49,30.50
19481,2014-07-03,17092,2,The Forever Love Bear,1,59.99,22.49,37.50
19482,2014-07-03,17093,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19483,2014-07-03,17093,4,The Hudson River Mini bear,0,29.99,9.49,20.50
19484,2014-07-03,17094,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19485,2014-07-03,17094,4,The Hudson River Mini bear,0,29.99,9.49,20.50
19486,2014-07-03,17095,2,The Forever Love Bear,1,59.99,22.49,37.50
19487,2014-07-03,17096,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19488,2014-07-04,17097,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19489,2014-07-04,17098,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19490,2014-07-04,17099,2,The Forever Love Bear,1,59.99,22.49,37.50
19491,2014-07-04,17100,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19492,2014-07-04,17100,4,The Hudson River Mini bear,0,29.99,9.49,20.50
19493,2014-07-04,17101,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19494,2014-07-04,17101,4,The Hudson River Mini bear,0,29.99,9.49,20.50
19495,2014-07-04,17102,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19496,2014-07-04,17103,3,The Birthday Sugar Panda,1,45.99,14.49,31.50
19497,2014-07-04,17103,4,The Hudson River Mini bear,0,29.99,9.49,20.50
19498,2014-07-04,17104,3,The Birthday Sugar Panda,1,45.99,14.49,31.50
19499,2014-07-04,17105,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19500,2014-07-04,17106,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19501,2014-07-04,17107,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19502,2014-07-04,17108,2,The Forever Love Bear,1,59.99,22.49,37.50
19503,2014-07-04,17109,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19504,2014-07-04,17109,3,The Birthday Sugar Panda,0,45.99,14.49,31.50
19505,2014-07-04,17110,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19506,2014-07-04,17111,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19507,2014-07-04,17112,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19508,2014-07-04,17112,4,The Hudson River Mini bear,0,29.99,9.49,20.50
19509,2014-07-04,17113,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19510,2014-07-04,17113,3,The Birthday Sugar Panda,0,45.99,14.49,31.50
19511,2014-07-04,17114,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19512,2014-07-04,17115,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19513,2014-07-04,17116,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19514,2014-07-04,17116,4,The Hudson River Mini bear,0,29.99,9.49,20.50
19515,2014-07-04,17117,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19516,2014-07-04,17118,2,The Forever Love Bear,1,59.99,22.49,37.50
19517,2014-07-04,17119,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19518,2014-07-04,17120,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19519,2014-07-04,17121,3,The Birthday Sugar Panda,1,45.99,14.49,31.50
19520,2014-07-04,17121,1,The Original Mr. Fuzzy,0,49.99,19.49,30.50
19521,2014-07-04,17122,2,The Forever Love Bear,1,59.99,22.49,37.50
19522,2014-07-04,17123,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19523,2014-07-04,17124,3,The Birthday Sugar Panda,1,45.99,14.49,31.50
19524,2014-07-04,17125,3,The Birthday Sugar Panda,1,45.99,14.49,31.50
19525,2014-07-04,17125,2,The Forever Love Bear,0,59.99,22.49,37.50
19526,2014-07-04,17126,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19527,2014-07-04,17126,4,The Hudson River Mini bear,0,29.99,9.49,20.50
19528,2014-07-04,17127,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19530,2014-07-04,17128,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19531,2014-07-04,17129,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19532,2014-07-04,17129,4,The Hudson River Mini bear,0,29.99,9.49,20.50
19533,2014-07-04,17130,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19534,2014-07-04,17131,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19535,2014-07-04,17132,3,The Birthday Sugar Panda,1,45.99,14.49,31.50
19536,2014-07-04,17133,2,The Forever Love Bear,1,59.99,22.49,37.50
19537,2014-07-04,17133,4,The Hudson River Mini bear,0,29.99,9.49,20.50
19538,2014-07-04,17134,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19539,2014-07-04,17135,3,The Birthday Sugar Panda,1,45.99,14.49,31.50
19540,2014-07-04,17136,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19541,2014-07-04,17137,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19542,2014-07-04,17138,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19543,2014-07-04,17139,2,The Forever Love Bear,1,59.99,22.49,37.50
19544,2014-07-05,17140,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19545,2014-07-05,17141,3,The Birthday Sugar Panda,1,45.99,14.49,31.50
19546,2014-07-05,17142,2,The Forever Love Bear,1,59.99,22.49,37.50
19547,2014-07-05,17142,3,The Birthday Sugar Panda,0,45.99,14.49,31.50
19548,2014-07-05,17143,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19549,2014-07-05,17144,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19550,2014-07-05,17145,3,The Birthday Sugar Panda,1,45.99,14.49,31.50
19551,2014-07-05,17145,1,The Original Mr. Fuzzy,0,49.99,19.49,30.50
19552,2014-07-05,17146,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19553,2014-07-05,17147,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19554,2014-07-05,17148,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19555,2014-07-05,17148,4,The Hudson River Mini bear,0,29.99,9.49,20.50
19556,2014-07-05,17149,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19557,2014-07-05,17149,4,The Hudson River Mini bear,0,29.99,9.49,20.50
19559,2014-07-05,17151,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19560,2014-07-05,17151,4,The Hudson River Mini bear,0,29.99,9.49,20.50
19561,2014-07-05,17152,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19562,2014-07-05,17152,4,The Hudson River Mini bear,0,29.99,9.49,20.50
19563,2014-07-05,17153,2,The Forever Love Bear,1,59.99,22.49,37.50
19564,2014-07-05,17154,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19565,2014-07-05,17155,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19566,2014-07-05,17156,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19567,2014-07-05,17156,3,The Birthday Sugar Panda,0,45.99,14.49,31.50
19568,2014-07-05,17157,2,The Forever Love Bear,1,59.99,22.49,37.50
19569,2014-07-05,17158,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19570,2014-07-05,17159,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19571,2014-07-05,17160,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19572,2014-07-05,17161,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19573,2014-07-05,17162,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19574,2014-07-05,17163,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19575,2014-07-05,17164,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19576,2014-07-05,17165,2,The Forever Love Bear,1,59.99,22.49,37.50
19577,2014-07-05,17165,4,The Hudson River Mini bear,0,29.99,9.49,20.50
19578,2014-07-05,17166,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19579,2014-07-05,17167,2,The Forever Love Bear,1,59.99,22.49,37.50
19580,2014-07-05,17168,2,The Forever Love Bear,1,59.99,22.49,37.50
19581,2014-07-05,17168,1,The Original Mr. Fuzzy,0,49.99,19.49,30.50
19582,2014-07-06,17169,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19583,2014-07-06,17170,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19584,2014-07-06,17171,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19585,2014-07-06,17172,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19586,2014-07-06,17172,4,The Hudson River Mini bear,0,29.99,9.49,20.50
19587,2014-07-06,17173,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19588,2014-07-06,17174,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19589,2014-07-06,17175,2,The Forever Love Bear,1,59.99,22.49,37.50
19590,2014-07-06,17176,2,The Forever Love Bear,1,59.99,22.49,37.50
19591,2014-07-06,17176,4,The Hudson River Mini bear,0,29.99,9.49,20.50
19592,2014-07-06,17177,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19593,2014-07-06,17177,2,The Forever Love Bear,0,59.99,22.49,37.50
19594,2014-07-06,17178,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19595,2014-07-06,17179,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19596,2014-07-06,17180,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19597,2014-07-06,17180,4,The Hudson River Mini bear,0,29.99,9.49,20.50
19598,2014-07-06,17181,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19599,2014-07-06,17182,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19600,2014-07-06,17183,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19601,2014-07-06,17184,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
19602,2014-07-06,17185,2,The Forever Love Bear,1,59.99,22.49,37.50
19603,2014-07-06,17186,2,The Forever Love Bear,1,59.99,22.49,37.50
19604,2014-07-06,17187,3,The Birthday Sugar Panda,1,45.99,14.49,31.50
